id,drug_id,preparation_name,components,interaction_info,scraped_at
139,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
140,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
141,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
142,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
143,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
144,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
145,DDInter1045,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:33:36
146,DDInter1050,,[],The recommended maximum number of medicines in the 'beta-adrenergic antiglaucoma agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-adrenergic antiglaucoma agents' category.,2025-12-29 00:33:37
147,DDInter1051,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:33:37
148,DDInter1051,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:33:37
149,DDInter1051,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:33:37
150,DDInter1051,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:33:37
151,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
152,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
153,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
154,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
155,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
156,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
157,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
158,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
159,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
160,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
161,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
162,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
163,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
164,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
165,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
166,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
167,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
168,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
169,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
170,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
171,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
172,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
173,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
174,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
175,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
176,DDInter1053,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:33:38
